source,target,similarity
카드입니다.,이체입니다.,0.9948267340660096
카드입니다.,은행,0.9930899739265442
카드입니다.,이체요.,0.9929110407829284
카드입니다.,생년월일과,0.9928178787231444
카드입니다.,장기,0.9923890829086304
카드입니다.,원하시는,0.9922297596931458
카드입니다.,방법이,0.992215931415558
카드입니다.,<MODEL>로,0.992165744304657
카드입니다.,은행으로,0.991445243358612
카드입니다.,낸,0.9913995265960692
카드입니다.,다이아몬드,0.991198480129242
카드입니다.,<PLAN_NAME>인데요.,0.9907518029212952
카드입니다.,"제공하며,",0.9902275800704956
카드입니다.,원하십니까?,0.9900628924369812
카드입니다.,하고,0.9898222088813782
카드입니다.,변경하실,0.9897878170013428
카드입니다.,하시겠어요?,0.9896973967552184
카드입니다.,등급이십니다.,0.9894396662712096
카드입니다.,거야?,0.9894081354141236
카드입니다.,이체,0.9893110394477844
해지에,작성하셔야,0.994965672492981
해지에,해지는,0.9947125911712646
해지에,해지해주세요.,0.9941827058792114
해지에,즉시,0.9937494397163392
해지에,측정,0.993527352809906
해지에,처리해!,0.9932024478912354
해지에,포함됩니다.,0.9929675459861756
해지에,영수증은,0.9928136467933656
처리를,곳으로,0.9825950860977172
처리를,가입을,0.9822946190834044
처리를,개통,0.9798362255096436
처리를,알려주시겠어요?,0.9794156551361084
처리를,될까요?,0.9769765734672546
처리를,여쭤봐도,0.9766141176223756
처리를,접수를,0.974488377571106
처리를,회사로,0.9743409156799316
처리를,이사를,0.9741665720939636
처리를,분실신고를,0.9729413390159608
처리를,바꾸려고요.,0.9704201817512512
처리를,생년월일,0.9700892567634584
처리를,통신사로,0.9679497480392456
처리를,봐줬으면,0.967532217502594
처리를,장애,0.966946005821228
처리를,사유는,0.9660793542861938
처리를,해지를,0.9647902846336364
처리를,<CARD_NUMBER>입니다.,0.9633894562721252
처리를,그냥,0.9625941514968872
처리를,신고가,0.9622550010681152
감사합니다.,"없어요,",0.9715800881385804
감사합니다.,감사합니다!,0.9706926345825196
감사합니다.,수고하세요.,0.9703161120414734
감사합니다.,없어요.,0.9686781167984008
감사합니다.,예정입니다.,0.9664493799209596
감사합니다.,문의,0.9654371738433838
감사합니다.,사항은,0.9605669379234314
감사합니다.,처리해,0.950804591178894
감사합니다.,없으신가요?,0.9500009417533876
감사합니다.,처리,0.9413758516311646
감사합니다.,드렸습니다.,0.9345511794090272
감사합니다.,연락드릴,0.93099707365036
감사합니다.,다른,0.93065083026886
감사합니다.,알겠습니다.,0.9302504062652588
감사합니다.,납부될,0.929924488067627
감사합니다.,이메일로,0.9289575815200806
감사합니다.,가입이,0.928721249103546
감사합니다.,완료되었습니다.,0.9277103543281556
감사합니다.,납부됩니다.,0.9268823266029358
감사합니다.,사항이,0.9244970679283142
"없어요,",감사합니다!,0.9902796745300292
"없어요,",예정입니다.,0.9726656079292296
"없어요,",이메일로,0.9450013041496276
"없어요,",연락드릴,0.9424119591712952
"없어요,",문의사항은,0.9346909523010254
"없어요,",필요합니다.,0.9325056076049804
"없어요,",보내드립니다.,0.9314262270927428
"없어요,",가입이,0.9250431656837464
"없어요,",없어!,0.9233755469322203
"없어요,",사용하세요.,0.9233188629150392
"없어요,",납부될,0.922848641872406
"없어요,",겁니다.,0.9220678210258484
감사합니다!,연락드릴,0.9663893580436708
감사합니다!,이메일로,0.9572126865386964
감사합니다!,필요합니다.,0.9510682225227356
감사합니다!,사항이,0.9424824714660645
감사합니다!,보내드립니다.,0.94103342294693
감사합니다!,보내드리겠습니다.,0.936578094959259
감사합니다!,없어!,0.936179220676422
감사합니다!,겁니다.,0.9334174990653992
감사합니다!,사용하세요.,0.9330787062644958
감사합니다!,납부될,0.932575523853302
수고하세요.,"없어요,",0.9957489967346193
수고하세요.,감사합니다!,0.99453467130661
수고하세요.,예정입니다.,0.9776054620742798
수고하세요.,이메일로,0.9499666094779968
수고하세요.,연락드릴,0.9491424560546876
수고하세요.,필요합니다.,0.939496636390686
수고하세요.,문의사항은,0.9393406510353088
수고하세요.,보내드립니다.,0.9337826371192932
수고하세요.,납부될,0.9327500462532043
수고하세요.,사항이,0.9311211705207824
수고하세요.,없어!,0.9286831617355348
수고하세요.,사용하세요.,0.928507685661316
수고하세요.,겁니다.,0.9284079670906068
수고하세요.,영수증이,0.9249750971794128
없어요.,"없어요,",0.9980334043502808
없어요.,수고하세요.,0.9954838752746582
없어요.,감사합니다!,0.988638401031494
없어요.,예정입니다.,0.9661703109741212
없어요.,문의사항은,0.9351395964622498
없어요.,이메일로,0.9344574809074402
없어요.,연락드릴,0.9342912435531616
없어요.,필요합니다.,0.9218624234199524
없어요.,보내드립니다.,0.9211190938949584
없어요.,가입이,0.91306072473526
없어요.,사용하세요.,0.9123765230178832
없어요.,없어!,0.9118519425392152
없어요.,납부될,0.9114415049552916
없어요.,겁니다.,0.9107646942138672
예정입니다.,감사합니다!,0.9878769516944884
예정입니다.,연락드릴,0.9817872047424316
예정입니다.,이메일로,0.9710355401039124
예정입니다.,필요합니다.,0.9665576219558716
예정입니다.,사항이,0.9602597951889038
예정입니다.,없어!,0.9561728239059448
예정입니다.,보내드립니다.,0.9559105634689332
예정입니다.,메시지로,0.9557917714118958
예정입니다.,보내드리겠습니다.,0.9550057649612428
예정입니다.,가입이,0.9535137414932252
예정입니다.,납부될,0.9526606202125548
예정입니다.,영수증이,0.9511159658432008
예정입니다.,겁니다.,0.9505847096443176
예정입니다.,사용하세요.,0.9492268562316896
문의,없어요.,0.9909851551055908
문의,"없어요,",0.9909526705741882
문의,사항은,0.9868491888046264
문의,수고하세요.,0.9843252301216124
문의,감사합니다!,0.9746285676956176
문의,예정입니다.,0.954404890537262
문의,이메일로,0.9272900223731996
문의,연락드릴,0.9246665239334106
문의,가입이,0.9230049252510072
문의,진행하겠습니다.,0.9204955101013184
문의,보내드립니다.,0.9185228943824768
문의,필요합니다.,0.916058361530304
문의,사용하세요.,0.913785457611084
문의,문의사항은,0.912040650844574
문의,없어!,0.9113945364952089
문의,겁니다.,0.907892405986786
사항은,"없어요,",0.992055892944336
사항은,수고하세요.,0.9904417991638184
사항은,없어요.,0.989989161491394
사항은,감사합니다!,0.9818673133850098
사항은,예정입니다.,0.9632676243782043
사항은,이메일로,0.9374136924743652
사항은,연락드릴,0.9323757886886596
사항은,필요합니다.,0.929034411907196
사항은,보내드립니다.,0.9213414192199708
사항은,사용하세요.,0.9190751314163208
사항은,겁니다.,0.9185640811920166
사항은,사항이,0.917567253112793
사항은,없어!,0.916221022605896
사항은,가입이,0.9160832166671752
사항은,문의사항은,0.9149791598320008
처리해,처리,0.9817567467689514
처리해,처리가,0.9572904109954834
처리해,동의합니다.,0.954368770122528
처리해,가입이,0.9511699080467224
처리해,동의하시나요?,0.9481775164604188
처리해,변경되었습니다.,0.9465808272361756
처리해,"그래,",0.9441941380500792
처리해,고마워.,0.939664661884308
처리해,납부됩니다.,0.9391290545463562
처리해,납부될,0.9383966326713562
처리해,없어!,0.9375975131988524
처리해,해지가,0.9370088577270508
처리해,서류를,0.9365289211273192
처리해,사용하세요.,0.9350448846817015
처리해,예정입니다.,0.9306715130805968
처리해,"아니요,",0.9294134974479676
처리해,이메일로,0.928883731365204
처리해,영수증이,0.928600549697876
없으신가요?,없어요.,0.9897858500480652
없으신가요?,"없어요,",0.9878647923469543
없으신가요?,수고하세요.,0.9842153191566468
없으신가요?,문의,0.9792768955230712
없으신가요?,감사합니다!,0.9758764505386353
없으신가요?,사항은,0.974095582962036
없으신가요?,문의사항은,0.9599062204360962
없으신가요?,예정입니다.,0.948365330696106
없으신가요?,이메일로,0.928800106048584
없으신가요?,아니요.,0.9265615940093994
없으신가요?,연락드릴,0.9253788590431212
없으신가요?,보내드립니다.,0.9217002987861632
없으신가요?,필요합니다.,0.9112089276313782
없으신가요?,사용하세요.,0.9061377048492432
없으신가요?,없어!,0.9051955938339232
없으신가요?,겁니다.,0.9040846228599548
없으신가요?,가입이,0.903025209903717
처리,동의합니다.,0.9603780508041382
처리,고마워.,0.945244073867798
처리,동의하시나요?,0.9437639117240906
처리,변경되었습니다.,0.9428339600563048
처리,가입이,0.9412342309951782
처리,가입해,0.9405351877212524
처리,"그래,",0.9370962977409364
처리,후,0.9318839311599731
처리,완료되면,0.9317663311958312
처리,서류를,0.9308578372001648
처리,메시지로,0.9307682514190674
처리,해지가,0.9298954010009766
처리,보내드렸습니다.,0.9279465079307556
처리,예정입니다.,0.925999402999878
드렸습니다.,달부터,0.9671258926391602
드렸습니다.,적용됩니다.,0.9657500982284546
드렸습니다.,메시지로,0.962051510810852
드렸습니다.,좋아요.,0.9594581127166748
드렸습니다.,처리가,0.9559804797172546
드렸습니다.,동의합니다.,0.9531310796737672
드렸습니다.,처리,0.952694833278656
드렸습니다.,다음,0.9519405961036682
드렸습니다.,사항,0.9461057782173156
드렸습니다.,납부됩니다.,0.9445034265518188
드렸습니다.,주시면,0.9436414241790771
드렸습니다.,연락,0.9430224895477296
드렸습니다.,보내드리겠습니다.,0.9334580898284912
드렸습니다.,있으시면,0.9327352643013
드렸습니다.,납부될,0.9314247965812684
드렸습니다.,언제든지,0.9299982786178588
드렸습니다.,사항이,0.929612636566162
연락드릴,보내드립니다.,0.9826838970184326
연락드릴,없어!,0.979699969291687
연락드릴,없어.,0.979436457157135
연락드릴,없네요.,0.9784064888954164
연락드릴,사항이,0.9774500727653505
연락드릴,별도로,0.9749454855918884
연락드릴,영수증이,0.974662721157074
연락드릴,가입이,0.9745794534683228
연락드릴,되세요!,0.974243938922882
연락드릴,겁니다.,0.9733309745788574
연락드릴,직원이,0.9727725982666016
연락드릴,사용하세요.,0.9718959331512452
연락드릴,문자메시지로,0.97140234708786
연락드릴,주십시오.,0.9705214500427246
연락드릴,서류를,0.969906210899353
연락드릴,"그래,",0.969524085521698
다른,문의,0.9736161828041076
다른,알겠습니다.,0.9688698649406432
다른,"없어요,",0.9656202793121338
다른,없어요.,0.9651073217391968
다른,없으신가요?,0.9650721549987792
다른,사항은,0.9610021710395812
다른,수고하세요.,0.9537376165390016
다른,감사합니다!,0.9376332759857178
다른,예정입니다.,0.9136540293693542
다른,사용하세요.,0.9049484729766846
다른,이메일로,0.9024026989936828
다른,보내드립니다.,0.9019625186920166
다른,가입이,0.8987644910812378
다른,문의사항은,0.8984658122062683
다른,진행하겠습니다.,0.8970495462417603
다른,없어!,0.8957032561302185
다른,겁니다.,0.8952339887619019
다른,납부될,0.8925986289978027
다른,연락드릴,0.8873647451400757
알겠습니다.,문의,0.9549459218978882
알겠습니다.,"없어요,",0.9376899003982544
알겠습니다.,사항은,0.9371297955513
알겠습니다.,가입이,0.9322565793991088
알겠습니다.,처리해,0.9282345175743104
알겠습니다.,없어요.,0.927767813205719
알겠습니다.,사용하세요.,0.9270296692848206
알겠습니다.,수고하세요.,0.9227836728096008
알겠습니다.,진행하겠습니다.,0.9207537174224854
알겠습니다.,없어!,0.9183478355407716
알겠습니다.,"그래,",0.917037069797516
알겠습니다.,없으신가요?,0.9166302680969238
알겠습니다.,겁니다.,0.9157849550247192
알겠습니다.,<NEW_CHARGE>입니다.,0.9145291447639464
알겠습니다.,보내드립니다.,0.9141401052474976
알겠습니다.,이메일로,0.9119964838027954
알겠습니다.,처리,0.9110599160194396
알겠습니다.,납부될,0.909639298915863
납부될,겁니다.,0.9747468829154968
납부될,"그래,",0.9740849137306212
납부될,사용하세요.,0.9713416695594788
납부될,영수증이,0.9700158834457396
납부될,없어!,0.969910740852356
납부될,이메일로,0.9684892296791076
납부될,사항이,0.9679846167564392
납부될,모드를,0.9666056632995604
납부될,주십시오.,0.9633136987686156
납부될,해지가,0.9599784016609192
납부될,보내드립니다.,0.9598998427391052
납부될,없어.,0.957804262638092
납부될,"알겠습니다,",0.954836905002594
납부될,없네요.,0.9543368220329284
납부될,메시지로,0.9526026844978333
납부될,보내줘.,0.9525368809700012
납부될,발송해,0.9518128633499146
이메일로,보내드립니다.,0.99442458152771
이메일로,없어!,0.9925866723060608
이메일로,영수증이,0.9912137389183044
이메일로,겁니다.,0.9910680651664734
이메일로,사용하세요.,0.988888382911682
이메일로,연락드릴,0.987920582294464
이메일로,없어.,0.9848672151565552
이메일로,"그래,",0.9836819767951964
이메일로,주십시오.,0.983405590057373
이메일로,없네요.,0.9832839369773864
이메일로,해지가,0.9829853773117064
이메일로,가입이,0.9819567203521729
이메일로,직원이,0.9817739129066468
이메일로,사항이,0.9794753193855286
이메일로,별도로,0.978404700756073
이메일로,"알겠습니다,",0.9770236015319824
이메일로,서류를,0.9767318367958068
이메일로,"아니요,",0.9755160808563232
이메일로,모드를,0.9742485284805298
가입이,보내드립니다.,0.9857680201530457
가입이,없어!,0.9855746030807496
가입이,직원이,0.983989953994751
가입이,사용하세요.,0.9821776747703552
가입이,"그래,",0.9809837341308594
가입이,고마워.,0.9785671830177308
가입이,확인은,0.977950632572174
가입이,주십시오.,0.9761365056037904
가입이,없어.,0.9754201769828796
가입이,별도로,0.9749101400375366
가입이,변경합니다.,0.9742969274520874
완료되었습니다.,처리가,0.9763256311416626
완료되었습니다.,처리,0.9730451703071594
완료되었습니다.,처리해,0.9422637820243835
완료되었습니다.,드렸습니다.,0.9364795088768004
완료되었습니다.,다음,0.9292984008789062
